time[ms],cpu_load,cpu_scaling_freq
0,,1708.0
100,0.9444444444444444,1708.0
200,0.8461538461538461,1708.0
300,,
400,,1708.0
500,0.8571428571428571,1708.0
600,0.9230769230769231,1708.0
700,,
800,,1708.0
900,0.9,1708.0
1000,0.9090909090909091,1708.0
1100,,
1200,,1708.0
1300,0.8,1708.0
1400,0.9,1708.0
1500,0.8333333333333334,1708.0
1600,,
1700,,1708.0
1800,0.7777777777777778,1708.0
1900,0.8181818181818182,1708.0
2000,0.9,1708.0
2100,,
2200,,1708.0
2300,0.9166666666666666,1708.0
2400,1.0,1708.0
2500,0.8125,1708.0
2600,,
2700,,1708.0
2800,,
2900,,1708.0
3000,0.631578947368421,1708.0
3100,,
3200,,1708.0
3300,0.9090909090909091,1708.0
3400,0.8461538461538461,1708.0
3500,0.9,1708.0
3600,0.8461538461538461,1708.0
3700,0.7777777777777778,1708.0
3800,,
3900,,1708.0
4000,0.75,1708.0
4100,0.8888888888888888,1708.0
4200,1.0,1708.0
4300,0.9090909090909091,1708.0
4400,0.8333333333333334,1708.0
4500,0.8461538461538461,1708.0
4600,,
4700,,1708.0
4800,0.7692307692307693,1708.0
4900,0.9090909090909091,1708.0
5000,0.8181818181818182,1708.0
5100,,
5200,,1708.0
5300,0.8181818181818182,1708.0
5400,0.8181818181818182,1708.0
5500,0.9230769230769231,1708.0
5600,0.875,1708.0
5700,0.8333333333333334,1708.0
5800,0.7777777777777778,1708.0
5900,,
6000,,1708.0
6100,0.7333333333333333,1708.0
6200,0.7692307692307693,1708.0
6300,0.9,1708.0
6400,0.75,1708.0
6500,0.8,1708.0
6600,0.8571428571428571,1708.0
6700,1.0,1708.0
6800,,
6900,,1708.0
7000,0.8275862068965517,1708.0
7100,0.88,1708.0
7200,,
7300,,1708.0
7400,0.8461538461538461,1708.0
7500,0.8181818181818182,1708.0
7600,0.8333333333333334,1708.0
7700,0.75,1708.0
7800,0.7777777777777778,1708.0
7900,0.9090909090909091,1708.0
