time[ms],cpu_load,cpu_scaling_freq
0,,1708.0
100,0.9444444444444444,1708.0
200,,
300,,1708.0
400,0.7894736842105263,1708.0
500,0.8181818181818182,1708.0
600,1.0,1708.0
700,0.8333333333333334,1708.0
800,0.9,1708.0
900,0.75,1708.0
1000,0.8888888888888888,1708.0
1100,0.9230769230769231,1708.0
1200,,
1300,,1708.0
1400,0.5882352941176471,1708.0
1500,0.9,1708.0
1600,,
1700,,1708.0
1800,0.8666666666666667,1708.0
1900,0.9090909090909091,1708.0
2000,0.9230769230769231,1708.0
2100,0.9,1708.0
2200,,
2300,,1708.0
2400,,
2500,,1708.0
2600,0.9090909090909091,1708.0
2700,0.8181818181818182,1708.0
2800,0.75,1708.0
2900,0.8333333333333334,1708.0
3000,0.8461538461538461,1708.0
3100,1.0,1708.0
3200,0.8888888888888888,1708.0
3300,,
3400,,1708.0
3500,,
3600,,1708.0
3700,0.9,1708.0
3800,0.7272727272727273,1708.0
3900,0.8,1708.0
4000,0.8571428571428571,1708.0
4100,0.8461538461538461,1708.0
4200,0.8333333333333334,1708.0
4300,0.875,1708.0
4400,,
4500,,1708.0
4600,0.6,1708.0
4700,0.9166666666666666,1708.0
4800,0.8888888888888888,1708.0
4900,0.9,1708.0
5000,0.8888888888888888,1708.0
5100,0.8461538461538461,1708.0
5200,0.8333333333333334,1708.0
5300,,
5400,,1708.0
5500,0.8333333333333334,1708.0
5600,,
5700,,1708.0
5800,0.8333333333333334,1708.0
5900,0.7692307692307693,1708.0
6000,0.9166666666666666,1708.0
6100,0.7272727272727273,1708.0
6200,0.8181818181818182,1708.0
6300,,
6400,,1708.0
6500,0.8461538461538461,1708.0
6600,0.7058823529411765,1708.0
6700,,
6800,,1708.0
6900,0.8571428571428571,1708.0
7000,0.7777777777777778,1708.0
7100,0.9166666666666666,1708.0
7200,0.8181818181818182,1708.0
7300,0.75,1708.0
7400,0.7272727272727273,1708.0
7500,,
7600,,1708.0
7700,0.625,1708.0
7800,0.8888888888888888,1708.0
7900,0.7777777777777778,1708.0
8000,0.9,1708.0
